%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
10.0, 448.3149108886719, 1025.7591552734375, -1051.8487548828125, -2291.0888671875, 0.0, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001606573E9, 2020-10-11 17:40:01.606
11.0, 258.3840637207031, 812.2108764648438, -1232.00341796875, -2366.7900390625, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001622264E9, 2020-10-11 17:40:01.622
11.0, 393.1925048828125, 956.2643432617188, -1101.858642578125, -2441.5244140625, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001622264E9, 2020-10-11 17:40:01.622
12.0, 503.212890625, 1089.12060546875, -997.1040649414062, -2630.434326171875, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016229863E9, 2020-10-11 17:40:01.622
12.0, 262.4830017089844, 1314.0960693359375, -1224.62841796875, -2797.07861328125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016229863E9, 2020-10-11 17:40:01.622
13.0, 330.7212219238281, 1385.651611328125, -1162.7105712890625, -2738.6220703125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001636665E9, 2020-10-11 17:40:01.636
13.0, 516.7962036132812, 1591.843505859375, -981.7330932617188, -2744.340576171875, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001636665E9, 2020-10-11 17:40:01.636
14.0, 344.0876159667969, 1404.0145263671875, -1136.6285400390625, -2926.389404296875, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001652551E9, 2020-10-11 17:40:01.652
14.0, 283.3254699707031, 1330.4095458984375, -1197.8880615234375, -3053.05615234375, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001652551E9, 2020-10-11 17:40:01.652
15.0, 455.6451110839844, 1525.924072265625, -1029.3121337890625, -3133.789306640625, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016533442E9, 2020-10-11 17:40:01.653
15.0, 443.7784118652344, 1513.8031005859375, -1043.4676513671875, -3273.917724609375, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016533442E9, 2020-10-11 17:40:01.653
16.0, 264.08367919921875, 1311.2164306640625, -1205.8876953125, -3338.75830078125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001667082E9, 2020-10-11 17:40:01.667
16.0, 398.5330810546875, 1457.4876708984375, -1086.962646484375, -3410.4111328125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456001667082E9, 2020-10-11 17:40:01.667
17.0, 524.294677734375, 1604.1627197265625, -978.2288208007812, -3594.77685546875, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016822972E9, 2020-10-11 17:40:01.682
17.0, 284.1183166503906, 1817.9298095703125, -1202.484375, -3761.540771484375, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016822972E9, 2020-10-11 17:40:01.682
18.0, 349.0654296875, 1895.259765625, -1128.44189453125, -3705.94921875, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016830373E9, 2020-10-11 17:40:01.683
18.0, 529.32861328125, 2098.298828125, -971.1454467773438, -3706.64111328125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016830373E9, 2020-10-11 17:40:01.683
19.0, 364.5373840332031, 1912.4371337890625, -1128.4942626953125, -3895.238525390625, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016966107E9, 2020-10-11 17:40:01.696
19.0, 302.4363708496094, 1841.03125, -1186.1822509765625, -4014.7021484375, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560016966107E9, 2020-10-11 17:40:01.696
